datetime,open,high,low,close,volume,symbol
2025-01-20 11:30:00,4088.75,4098.8,4087.95,4097.75,41503,TCS
2025-01-20 11:45:00,4097.75,4099.95,4091.0,4096.45,27859,TCS
2025-01-20 12:00:00,4095.55,4096.5,4086.25,4088.2,46394,TCS
2025-01-20 12:15:00,4088.1,4097.0,4084.05,4084.25,38324,TCS
2025-01-20 12:30:00,4084.25,4087.0,4081.2,4081.5,45789,TCS
2025-01-20 12:45:00,4081.85,4085.1,4075.55,4077.7,51474,TCS
2025-01-20 13:00:00,4077.7,4078.85,4073.3,4077.45,50050,TCS
2025-01-20 13:15:00,4077.4,4082.85,4071.3,4073.4,64260,TCS
2025-01-20 13:30:00,4073.45,4076.0,4068.1,4073.95,91570,TCS
2025-01-20 13:45:00,4073.9,4078.2,4072.0,4073.65,34623,TCS
2025-01-20 14:00:00,4073.65,4079.45,4073.05,4078.35,24106,TCS
