company_name,industry,symbol,Series,isin,index_code,scrape_date
Timken India Ltd.,Capital Goods,TIMKEN,EQ,INE325A01013,NIFTYSMALLCAP250,2026-02-03
Titagarh Rail Systems Ltd.,Capital Goods,TITAGARH,EQ,INE615H01020,NIFTYSMALLCAP250,2026-02-03
Transformers And Rectifiers (India) Ltd.,Capital Goods,TARIL,EQ,INE763I01026,NIFTYSMALLCAP250,2026-02-03
Trident Ltd.,Textiles,TRIDENT,EQ,INE064C01022,NIFTYSMALLCAP250,2026-02-03
Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,TRIVENI,EQ,INE256C01024,NIFTYSMALLCAP250,2026-02-03
Triveni Turbine Ltd.,Capital Goods,TRITURBINE,EQ,INE152M01016,NIFTYSMALLCAP250,2026-02-03
UTI Asset Management Company Ltd.,Financial Services,UTIAMC,EQ,INE094J01016,NIFTYSMALLCAP250,2026-02-03
Usha Martin Ltd.,Capital Goods,USHAMART,EQ,INE228A01035,NIFTYSMALLCAP250,2026-02-03
V-Guard Industries Ltd.,Consumer Durables,VGUARD,EQ,INE951I01027,NIFTYSMALLCAP250,2026-02-03
Valor Estate Ltd.,Consumer Services,DBREALTY,EQ,INE879I01012,NIFTYSMALLCAP250,2026-02-03
Vardhman Textiles Ltd.,Textiles,VTL,EQ,INE825A01020,NIFTYSMALLCAP250,2026-02-03
Vedant Fashions Ltd.,Consumer Services,MANYAVAR,EQ,INE825V01034,NIFTYSMALLCAP250,2026-02-03
Ventive Hospitality Ltd.,Consumer Services,VENTIVE,EQ,INE781S01027,NIFTYSMALLCAP250,2026-02-03
Vijaya Diagnostic Centre Ltd.,Healthcare,VIJAYA,EQ,INE043W01024,NIFTYSMALLCAP250,2026-02-03
Welspun Corp Ltd.,Capital Goods,WELCORP,EQ,INE191B01025,NIFTYSMALLCAP250,2026-02-03
Welspun Living Ltd.,Textiles,WELSPUNLIV,EQ,INE192B01031,NIFTYSMALLCAP250,2026-02-03
Whirlpool of India Ltd.,Consumer Durables,WHIRLPOOL,EQ,INE716A01013,NIFTYSMALLCAP250,2026-02-03
Wockhardt Ltd.,Healthcare,WOCKPHARMA,EQ,INE049B01025,NIFTYSMALLCAP250,2026-02-03
ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,ZFCVINDIA,EQ,INE342J01019,NIFTYSMALLCAP250,2026-02-03
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL,EQ,INE256A01028,NIFTYSMALLCAP250,2026-02-03
Zen Technologies Ltd.,Capital Goods,ZENTEC,EQ,INE251B01027,NIFTYSMALLCAP250,2026-02-03
Zensar Technolgies Ltd.,Information Technology,ZENSARTECH,EQ,INE520A01027,NIFTYSMALLCAP250,2026-02-03
eClerx Services Ltd.,Services,ECLERX,EQ,INE738I01010,NIFTYSMALLCAP250,2026-02-03
